Date,IYZ,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2014-11-03,25.049476623535156,42.02647018432617,65.11467742919922,17.028173446655273,48.74483871459961,36.789939880371094,39.33032989501953,,36.29343795776367,59.50455093383789,62.03274917602539
2014-11-10,25.725587844848633,42.588096618652344,63.94276809692383,16.964719772338867,48.91859817504883,37.48358917236328,39.346797943115234,,35.26545715332031,59.69987106323242,63.19112777709961
2014-11-17,25.416749954223633,43.780452728271484,65.64128875732422,17.07048225402832,49.67439651489258,37.53764343261719,39.915252685546875,,35.861846923828125,60.64974594116211,63.92993927001953
2014-11-24,25.683855056762695,42.475772857666016,59.20325469970703,17.204456329345703,49.439842224121094,38.27632141113281,40.61552429199219,,36.097267150878906,61.794898986816406,65.49874114990234
2014-12-01,24.849149703979492,43.00283432006836,59.54442596435547,17.500587463378906,49.743900299072266,37.943023681640625,40.244789123535156,,35.995243072509766,62.842437744140625,65.24337768554688
2014-12-08,23.463537216186523,40.43666076660156,54.90134048461914,17.021127700805664,47.62419128417969,36.59177017211914,39.470375061035156,,36.026641845703125,61.05809020996094,63.847843170166016
2014-12-15,24.665512084960938,42.182003021240234,59.75952911376953,17.40188217163086,49.1618537902832,37.44756317138672,40.05531311035156,,36.77212905883789,62.50510787963867,64.64138793945312
2014-12-19,,,,,,,,,,,
2014-12-22,24.899234771728516,42.80438995361328,59.787445068359375,17.682130813598633,50.14553451538086,38.321495056152344,41.04035949707031,,38.437896728515625,61.595970153808594,66.15496826171875
2014-12-24,,,,,,,,,,,
2014-12-29,24.640443801879883,42.30009460449219,59.35457992553711,17.526216506958008,49.36802673339844,37.370704650878906,40.11931228637695,,37.55908966064453,61.150455474853516,65.60542297363281
2015-01-05,24.245859146118164,42.082725524902344,56.98876190185547,17.09390640258789,48.41576385498047,37.35258483886719,40.74994659423828,,37.511592864990234,62.558258056640625,64.92765808105469
2015-01-12,24.539697647094727,41.6045036315918,56.145416259765625,16.64742660522461,47.8129768371582,36.56478500366211,40.88270950317383,,38.493309020996094,62.700843811035156,63.81028747558594
2015-01-19,24.724395751953125,41.95229721069336,57.212669372558594,16.845863342285156,48.91374206542969,37.533695220947266,41.198020935058594,,38.90501403808594,63.208709716796875,64.96432495117188
2015-01-26,23.96041488647461,41.46540069580078,56.384254455566406,16.3072509765625,47.67320251464844,36.13013458251953,39.845497131347656,,38.25580978393555,61.720699310302734,64.1033706665039
2015-02-02,25.41281509399414,43.40433883666992,59.57101821899414,17.108081817626953,49.097190856933594,37.216758728027344,40.716758728027344,,36.86237716674805,62.17510986328125,66.80525970458984
