Date,IYZ,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2012-10-09,641100,8593400,10290600,90105261,10963500,15484700,6898800,,5488600,6128200,5789000
2012-10-10,308900,8624300,15191800,76931837,14504500,13485100,4800000,,3819700,6180400,5427500
2012-10-11,177000,6620400,8271700,75143933,8828800,6899400,4780500,,5926300,3791900,5810900
2012-10-12,316400,6098500,10761800,91271141,9760800,7138200,3637800,,4181300,3508400,5718500
2012-10-15,262000,5632400,8094000,68673674,9734700,5169100,3933300,,4842800,12298100,3462100
2012-10-16,248300,12287900,13349300,94636818,9357800,11225200,4171800,,8356500,5658200,3833200
2012-10-17,158700,12138800,10345700,70444591,7774700,10598500,5464500,,9854000,5398000,4981200
2012-10-18,343500,6891800,14412400,63453495,15649400,12251200,7520100,,5445100,4289300,4474600
2012-10-19,246100,9177000,14092600,75531821,15722900,12843200,4963800,,7839100,6218500,7448200
2012-10-22,1591300,8973100,10843900,129434726,14300700,6088900,5963700,,4744000,4485800,3277100
2012-10-23,1724000,15453800,15428500,79617756,13211400,10562000,5008200,,6892100,5915600,4677200
2012-10-24,811000,10116300,10695500,64741983,12980200,6392300,4127600,,5775600,5884400,2740800
2012-10-25,428200,7925000,9793200,65027206,14927000,5234900,5155400,,5650200,4746300,2995400
2012-10-26,181500,8986900,11008400,69489581,10533400,9692700,4537900,,7486100,3641200,3788600
2012-10-31,905100,14120300,11125800,53059793,10557300,19434500,10607600,,11069600,8629900,9157900
2012-11-01,1356000,6059900,9490800,72143001,15309200,6269100,4944200,,8435000,4900600,5129400
2012-11-02,1292200,6676100,11264900,65960673,13364000,9134500,4617800,,4297600,7033000,6086900
2012-11-05,605300,5297900,7417400,54580447,8533000,6018200,9441200,,8286100,4693900,6315100
2012-11-06,578900,5646800,10519200,49350790,10045200,6070400,3443400,,8265600,7549200,4752000
2012-11-07,541500,9690600,19043600,143868817,17347500,10098400,6083400,,12003100,11973000,6984600
2012-11-08,266500,6932400,15013300,114104714,13404000,9463400,7502200,,9673800,8889000,6467600
2012-11-09,755700,8918000,12227700,95030861,13425000,14395400,6354300,,9679700,7340700,7380600
2012-11-12,204000,4639300,5583400,41658271,7727700,5112000,3303200,,7119900,3573800,3519700
2012-11-13,396600,5745300,11300600,63960298,9957900,10088000,4295500,,12455900,5221700,3302600
2012-11-14,537800,10345500,19242100,84265766,22260800,15250900,8883900,,10372500,6858800,11105700
2012-11-15,425500,8177800,14651100,85757861,15774000,8949500,6756700,,15302100,8624600,6700500
2012-11-16,431300,8760000,21477700,77888940,13761100,8672600,7026400,,12337500,9847100,10998300
2012-11-19,287000,17798300,11458100,64199481,10984600,10976800,8628300,,16536500,7423800,7312700
2012-11-20,137700,6753500,7712500,49879012,8771800,14619700,5457900,,11329700,4895700,5137100
2012-11-21,298400,4728900,5868500,32286422,4986700,10099100,3737000,,14939300,5205700,5954800
2012-11-23,94200,3125300,4502400,25337304,3286600,8285500,3058300,,3720100,2853400,1889700
2012-11-26,510500,5785700,9390500,37321089,7471900,8069200,4365100,,16184000,4703900,7466300
2012-11-27,183900,5089600,7788000,61359564,9702800,10743900,3345100,,13662900,5396700,4272600
2012-11-28,234800,8908100,11587900,58569995,11098800,11266100,6404400,,10529100,7531100,11784600
2012-11-29,171100,6177700,10951100,48775790,10531000,13520400,14167900,,9565800,8403400,3905700
2012-11-30,519100,5673400,8365100,36530910,7943400,6301800,5690600,,29063200,4229000,5473300
2012-12-03,1104600,18888100,9766500,62742593,10585100,7906500,8409400,,12502700,9937000,9836400
2012-12-04,141700,7814500,11395800,48549409,7176000,10661800,5125200,,5553300,4080400,5679800
2012-12-05,607600,12924600,12531100,57255164,13665100,12588300,6201900,,18669000,6294400,6548600
2012-12-06,118700,4637500,8106800,42609219,5501600,9738900,4850100,,6488700,2943900,3803200
2012-12-07,363400,6165000,10384400,44538688,6771000,23721400,4591500,,7416300,4619000,7161500
2012-12-10,723400,6841600,5835800,59304164,7387800,13726200,7959100,,4361200,5240900,7840800
2012-12-11,195700,5548800,7874700,58723378,9455300,9921000,4862100,,6449600,3891200,5448500
2012-12-12,273600,11818900,9193300,68531370,6911500,6555000,4649300,,10142200,6757600,4894300
2012-12-13,655100,6361800,10767300,50848055,9328400,8780700,4965200,,8359900,5929200,3635600
2012-12-14,239200,6097300,9441700,43026404,6747900,9166100,2437100,,6292100,5246300,5065400
2012-12-17,379800,6511700,9494500,85069486,9667100,8813100,6632800,,8595000,5549100,5464700
2012-12-18,540200,8343500,11187000,86535115,11656700,11042500,8219000,,10110500,8472500,11834600
2012-12-19,175500,7176900,8090600,90697864,15895400,9210800,16482200,,6807300,6996900,4581200
2012-12-20,389200,5487300,9007400,76288517,7665800,7104800,5870700,,9678000,4718700,4190400
2012-12-21,959300,9740400,15210200,72313987,10871700,13549600,8263800,,8669100,5572500,8737800
2012-12-24,322000,9639500,3589800,29586100,1647100,2594300,4714600,,5865800,3332700,2563600
2012-12-26,556400,10183600,6520100,36545928,6267300,4225000,11087600,,5800700,4404200,4459100
2012-12-27,531200,8766200,11660800,54714996,6387000,10745200,6488000,,17724000,5483700,5091600
2012-12-28,187400,6640800,11802400,39480386,6626000,8253400,15265500,,8509200,5801000,15385700
2012-12-31,363600,14333500,16384800,73574162,13414400,15186300,17879100,,16312500,11873100,12472000
2013-01-02,475700,12669000,14545800,86126792,14885700,15041500,10813900,,12795600,9533500,9938300
2013-01-03,372900,7643400,9786000,59026942,9592100,9789700,6537300,,8141500,5279600,5612500
2013-01-04,409600,5754400,9292700,54822954,6466400,6832900,5942500,,6179300,4645900,4987600
2013-01-07,417000,5307200,7973400,44491664,5513800,7688000,3029900,,8369600,4133100,3563900
2013-01-08,169400,6000300,7375700,51457154,7543400,5565200,4506100,,6426600,5787300,3875400
2013-01-09,135000,7171800,7372500,59736737,6851700,11599300,4310400,,7580400,5665200,3665200
2013-01-10,272300,7384100,8366800,75427432,11710300,9735300,4083300,,6301500,5518800,5135400
2013-01-11,269000,4861000,6366400,52621188,6999900,5057900,3021900,,8110500,3854100,3370500
2013-01-14,106500,7239800,8397100,47142130,6250500,9731500,5080900,,5644000,4643600,5376900
2013-01-15,728500,9264400,9639500,51769213,5115200,8084200,4265900,,6248300,5747600,8628300
2013-01-16,424700,7485100,8585200,71678176,7569900,8722400,3322600,,4720600,3812000,3741200
2013-01-17,222100,6709700,10502000,69721255,11890000,6353100,6186500,,5531300,4360900,4635800
2013-01-18,917600,8608300,13406500,70050794,10912700,7740500,5659500,,6666700,6024400,5264000
2013-01-22,311400,8111900,10149800,52164733,7550200,6399500,3817600,,6674600,7608900,4556600
2013-01-23,354200,7254600,7169300,46065374,6430700,9487300,3602400,,6173600,5544800,2617200
2013-01-24,139400,11590800,8820800,82546675,6893000,13378500,4569000,,6339600,8999800,4254900
2013-01-25,320400,7254700,7795300,56354565,6908900,16208500,3930800,,8031500,4046200,5682700
2013-01-28,1014300,12437600,7451200,38270928,5583500,7214200,5114700,,7708100,5686600,5244100
2013-01-29,251800,7978800,11646000,46096888,5456100,6791400,4868900,,8711800,7230200,6276200
2013-01-30,317300,6313900,9943000,39875044,6991200,5963300,4374500,,8199800,5346400,4091900
2013-01-31,739300,6964300,10515300,43701239,9929300,5417300,4374900,,6832300,6007300,5825200
2013-02-01,478300,6604500,11818300,71294104,8661400,7322500,4855400,,7112800,5623600,5154300
2013-02-04,150000,5361000,10674000,61435148,8989600,10881800,4501000,,6295200,7593400,4108600
2013-02-05,279300,4756600,11685100,58311731,8590700,9629600,7608700,,6412100,8056200,5863800
2013-02-06,178500,6475800,11386400,36912889,11049500,7434800,2893700,,7499300,3968900,5066400
2013-02-07,193900,7886300,11930900,62169070,8007000,9934300,8721400,,8043700,6529300,5165400
2013-02-08,260300,5725500,9447700,54945808,7164200,9132600,7203800,,4843100,4192600,2926100
2013-02-11,137000,3590800,6961000,34986990,7718700,6435600,2957700,,4823000,2447900,2386600
2013-02-12,388300,7031300,7202700,68228421,5780100,5368900,3308400,,5205800,5133300,4565100
2013-02-13,438000,6149200,5692900,49634536,6412200,8997300,3165800,,4742000,4843300,5832400
2013-02-14,511500,6745500,7310700,38606376,9256100,6369500,7964100,,10253800,5172500,4687600
2013-02-15,232400,13359800,14337800,78615969,8009200,5011700,5690500,,5242500,8230000,12289100
2013-02-19,278100,6001900,7697000,54735061,8524900,4618600,8140800,,9467000,7245100,7060200
2013-02-20,673500,11536700,12767700,67902699,10619200,6662200,10454300,,8172800,6739600,6987500
2013-02-21,219300,13515700,12262400,64595863,15582800,16631600,9752400,,9037900,7447200,8753500
2013-02-22,236300,7233700,6564600,53303285,9693400,8672700,6182400,,6091500,6168100,5339700
2013-02-25,199500,13320200,13808000,88097007,10921300,8079300,7873900,,9812500,6078700,5324200
2013-02-26,171500,12023600,16851500,91502446,14203900,7609500,7656600,,9669200,6548800,7872500
2013-02-27,137700,12913000,10994600,77002374,10214100,8249700,6405800,,6007700,6849900,5101400
2013-02-28,590400,9707600,9939900,76742387,11140000,6665200,8069700,,8977600,4358800,5825500
2013-03-01,780500,10553800,13262700,63689232,11544800,5505200,6584800,,5718500,7491500,4531800
2013-03-04,175500,9029900,10421700,44648986,17799700,4998400,5105800,,7640300,4903500,7059100
2013-03-05,304700,8955400,9984900,81640166,12343100,12436800,8253900,,5814000,6582600,6244400
2013-03-06,494400,8257800,8200100,81642628,11365300,7174900,5795700,,5417600,5068400,3526400
2013-03-07,211100,4464800,8466200,58971794,6392600,5327000,3375900,,8002900,4437200,3343200
2013-03-08,222300,5921300,7816700,75238474,7986200,5990200,5178500,,11438400,4029300,4043000
2013-03-11,354800,8000500,8167100,60897570,6118800,5368500,3624300,,3261300,6748700,3207300
2013-03-12,234500,5988200,8523300,40250869,11166800,4852100,5323300,,5027900,4612400,3725000
2013-03-13,209200,5602100,7782700,29836732,7192600,5485400,4113000,,4639100,4098300,3836500
2013-03-14,365500,6192500,10991100,82792382,5869900,5756100,4250900,,7328700,3777700,3709200
2013-03-15,904500,8059600,11246600,61508885,9136300,9855100,9104400,,13152700,5778400,6049000
2013-03-18,248700,5047800,8047000,50767302,6696600,6172400,5045300,,5023100,4042100,5213200
2013-03-19,211100,7608800,12352100,80060793,12386200,7275800,8304900,,7788700,7023300,6250500
2013-03-20,73000,4347300,6823000,77461167,16633100,7306900,6377100,,6426700,4387000,4117700
2013-03-21,112400,6592800,8277500,70564736,6847500,5796800,5588600,,6005000,4420000,5189400
2013-03-22,62300,4816300,7904800,54333878,6952300,3409200,6132500,,2331800,6881400,6912000
2013-03-25,113400,6093200,9839500,61043567,18316700,4575100,6281900,,6639000,6813400,4548900
2013-03-26,324700,5492600,6931200,59791763,8772200,4224800,7227800,,5875700,4855800,3302100
2013-03-27,191500,4126500,5694700,39216336,6666500,7230400,5357900,,5406700,5264700,3373600
2013-03-28,655500,7510600,6895300,31685325,7850900,7415900,5040400,,7197200,7415700,3800600
2013-04-01,302000,6335700,7407800,27318475,15500700,4630000,5370100,,4254400,6364600,5974800
2013-04-02,223000,9508600,8408100,49287270,11715400,4217800,8043900,,8030300,8849300,4598900
2013-04-03,246400,14870800,15743500,109156340,20235400,8473700,11956200,,5663600,8472800,6844800
2013-04-04,156500,9158200,13752700,68118247,12607200,5635700,8889800,,5271700,9794600,4436400
2013-04-05,451800,7646300,16619800,73523198,12848400,7012500,8528000,,7452900,9969300,4086600
2013-04-08,637900,4117400,8903600,51458508,8246300,6323000,9479100,,5843200,7700600,4471800
2013-04-09,324600,9114900,9579800,62398898,10682100,5970100,6614500,,7403200,5937500,5316400
2013-04-10,965800,6206500,9191800,82560708,11590300,10551900,7325700,,4833000,9062100,5008600
2013-04-11,901700,7442500,11311300,60166233,9855000,6243200,5973200,,7592000,7660400,6266500
2013-04-12,739100,12492200,19437100,56836255,7438400,5749500,5782900,,5336900,5624200,7789800
2013-04-15,451200,20628600,24793200,88256176,29888200,16420100,11247900,,10644500,10745300,9074000
2013-04-16,179700,9606200,16460400,55160987,10143300,8310500,10341100,,5570500,8771800,6701300
2013-04-17,398300,9843800,20626700,97644397,15939300,12046500,9761800,,8892800,16487600,8970400
2013-04-18,261000,17338100,20535600,75975843,16722700,15772400,10303600,,6276100,10353400,8753000
2013-04-19,390000,10762500,13416500,66982034,15449100,8610000,11227600,,11669600,12796700,6410100
2013-04-22,943500,7175600,13348000,53919154,13880400,7321300,5972300,,7001300,4716400,4561400
2013-04-23,514200,9095600,13947600,92145028,11194400,12453800,13184200,,11780800,10824200,5339200
2013-04-24,534500,7064400,13715100,46441322,9976300,5547900,30015500,,10553000,12635900,2919100
2013-04-25,889900,6359000,13638800,44356254,9845400,6468800,12200800,,9954200,10833800,6805200
2013-04-26,329700,7768900,11162400,29434318,7837600,5367100,9481800,,5943100,6174900,2473100
2013-04-29,346300,6944200,12214700,36910920,7934300,8256000,6696000,,5835800,3950000,3157800
2013-04-30,1632400,10681000,10035500,50558770,8112900,13396000,11354900,,7818300,8217900,3848200
2013-05-01,984000,10340800,15324000,49923082,12152700,8689200,7556600,,10367400,9250700,4271400
2013-05-02,365400,6173500,13597100,54011356,7422000,6413500,9194000,,8834400,9803300,3028700
2013-05-03,443100,5830400,14049000,50393078,14713900,10429700,12843400,,14986900,6232600,6508700
2013-05-06,589700,4655100,12007200,29340516,13657900,7241500,14530800,,14739400,10919000,3195500
2013-05-07,170300,6082500,9700600,48645304,14716800,6280500,8152200,,7291200,9847400,4618500
2013-05-08,189700,5134000,7170400,77939657,9877400,8493400,6623300,,7172500,20766200,3396800
2013-05-09,539900,5959400,8135600,46510750,8065700,10263900,12872500,,19701500,7140300,6649300
2013-05-10,238800,4879200,13221100,65637289,9576300,4694300,8304700,,10528800,6045100,2966400
2013-05-13,264200,4456000,7423100,38763821,5737800,4732900,7821600,,12325200,9155900,2257200
2013-05-14,230200,5064000,9600300,42067209,9893500,7373400,7373100,,12347600,6580500,3509400
2013-05-15,262100,5300300,13048600,58081658,12427900,6418800,11728700,,10773400,11796400,4756400
2013-05-16,311400,4587000,12055400,46165208,12043500,9150900,9313100,,10055600,7954100,5974700
2013-05-17,491300,7045300,14657100,59018818,14377300,17189600,9368100,,9051700,9246700,5710700
2013-05-20,615000,5254100,10192200,40420254,14154300,8091100,9866600,,11337700,8967600,4833700
2013-05-21,200800,4543800,10838300,44609840,11247100,8384500,10408400,,9014300,8319100,3839800
2013-05-22,447300,12292500,19839400,118123067,16560400,14408400,16899000,,24962800,20132000,9568600
2013-05-23,209000,6901200,12791700,73706248,10855000,17014400,12831900,,24046300,6668500,5479100
2013-05-24,199400,5782600,8665000,62105304,8787600,5276700,16015800,,9968500,5906800,5170900
2013-05-28,572800,5603300,10708400,58804501,13685500,6305900,15727400,,24036800,9923800,6501000
2013-05-29,1794800,6207700,12753000,59443390,9298000,8231000,21414900,,31539100,15882100,4506900
2013-05-30,318600,4929700,12074800,68429074,7269400,8837500,15949200,,17133700,9719600,3712600
2013-05-31,590900,7776800,15007200,73854091,11180400,6966300,33824800,,28508600,13329700,8268800
2013-06-03,1089800,6264400,18365400,123404549,25628800,10004600,39020500,,31993800,12698200,7899600
2013-06-04,426500,6326900,15981000,77242788,12262700,9273600,12962800,,14559900,13141400,8061700
2013-06-05,139900,8710200,17796100,108448023,12775200,7927300,17077900,,15436100,12852100,12105700
2013-06-06,204500,7222600,18324200,87829880,13916500,14726800,12352700,,18761700,16861800,7424800
2013-06-07,254000,9937700,10582000,65529331,14067500,6511400,18700800,,15375300,7663500,4755900
2013-06-10,150200,4633500,7944000,81226304,9390300,6391000,11190300,,9931500,5663700,5974400
2013-06-11,1727500,6061400,10595900,86971873,9883800,7307600,20334000,,11180000,9941700,5789300
2013-06-12,283300,7729200,9344700,79029954,11072600,8950700,14908400,,10092000,8582800,5304500
2013-06-13,551600,9385600,12393000,85934756,12985500,7608600,13048700,,16735500,6904900,6316600
2013-06-14,378800,5029000,10398400,54618855,8207200,5779300,8453300,,11424500,7314000,6738200
2013-06-17,1299100,4488300,11097500,56877616,8527400,6588400,9877200,,12428800,8437400,4676800
2013-06-18,854300,4159700,7741700,42143039,8798300,6318800,8441200,,11686600,7399700,4659800
2013-06-19,1075600,8422800,15053600,75429279,13613100,11223700,25795200,,22777500,22305700,8763900
2013-06-20,394500,13191500,25489800,126575852,19493200,15781500,32296500,,25649300,28952100,12942500
2013-06-21,995500,11069400,20554200,105462601,14635300,12111100,22743500,,20070100,15980600,11942700
2013-06-24,1101900,12424500,18904800,96897057,17405800,11185200,24973100,,20405500,19003300,7004800
2013-06-25,412700,5336200,12540300,80205190,8717400,8263800,13004400,,9478700,5688300,4402000
2013-06-26,247300,5108400,11202800,82233016,14745100,20470300,18133100,,11211900,7600000,6192800
2013-06-27,293100,4674000,8163500,52961682,9177300,6544300,10033600,,8178600,5338200,3948500
2013-06-28,662300,8137900,10817700,63374219,13129300,9145600,11033300,,9760500,8770700,7999100
2013-07-01,479100,11203600,11960700,73513720,15781300,9576400,11795300,,12558800,25892000,9685600
2013-07-02,204500,4235500,8691800,74272877,12916900,14495200,5441200,,10093100,5127400,3030900
2013-07-03,352700,3311200,5255800,30829533,6081900,11597100,3985400,,5705300,3926100,2620500
2013-07-05,231500,3525500,10308500,46578332,5687500,14204100,10602600,,13631600,4384400,6366300
2013-07-08,108000,3922900,11579200,58673522,10901800,7829000,7611700,,10398100,6630200,13217300
2013-07-09,90200,4799000,9257300,93151001,13045100,12468900,8937800,,7491300,5581000,6347100
2013-07-10,106200,3789700,10811500,71055905,9349600,8831400,7701700,,8834100,5040000,9805200
2013-07-11,227600,5320500,14486200,74407918,14058700,10324200,12282200,,10853200,7471900,7162000
2013-07-12,244000,3787900,8777800,53045513,11366200,7209000,5566100,,7823700,5578200,4475600
2013-07-15,422800,7371400,10395100,32258971,11794300,4550000,7076000,,12356900,4266200,3608400
2013-07-16,386000,5863100,6723800,44604916,6269200,4974200,10156700,,10368500,7064100,4794400
2013-07-17,351200,6976600,7923000,46074484,9605200,5480500,9365500,,8810200,4668600,5422500
2013-07-18,718600,3759400,9419500,57946248,10896300,4266200,7136100,,7629600,6544700,3148100
2013-07-19,190500,6055500,10684800,40687012,13266600,13599500,8352700,,7016200,6559600,5574800
2013-07-22,188500,4927100,6802300,32787439,5960900,5038600,7887600,,5257600,6172800,4161700
2013-07-23,366000,4847000,6009700,37173861,6252900,4584500,6122500,,4999800,5310900,3843000
2013-07-24,291800,5741100,9338600,45179670,10965000,5791500,8262900,,8847600,3790100,3852300
2013-07-25,192200,4030600,9621100,46240669,7031800,4828800,4720600,,10406400,3869100,3720900
2013-07-26,880500,4201300,6830100,37870484,5800300,6027000,6073200,,7009700,4832700,3026500
2013-07-29,603400,7354800,8293600,35602736,8372300,3977700,7493000,,6508400,6497400,4285300
2013-07-30,765600,4822500,7935200,29564312,7145100,5561300,5733600,,8857900,5698800,3298000
2013-07-31,403500,5837600,11247500,56247221,12300000,6840900,6735500,,16081600,6477200,5249100
2013-08-01,991600,4594000,10646700,41956665,12594500,7747300,6207700,,9674800,8762400,4130300
2013-08-02,1069100,2838100,8185500,38756558,5985800,4424900,3956400,,7804200,3817700,3737500
2013-08-05,536500,2539000,5191000,25892854,4468100,4369100,5010300,,5544300,3479800,1827300
2013-08-06,309500,3371300,6494400,31125712,8233700,4686200,3148600,,10564900,4280200,3169300
2013-08-07,194900,2944600,7033600,47522016,8927600,5250000,5987100,,7713900,3955200,3559300
2013-08-08,305900,4199300,6739300,53167013,4971300,5058500,2915000,,7685500,3629500,3020000
2013-08-09,216600,7383100,9815000,25617110,5525800,3669600,4266300,,6324700,3902400,3123100
2013-08-12,148600,4046600,6313500,33403185,6165300,4983100,4208600,,5620000,3841800,3499000
2013-08-13,431700,3971700,6916300,37451082,7791700,4715500,4178500,,9840200,4430100,3771900
2013-08-14,221100,3957600,6212500,37419446,10253000,5295700,4871500,,8656100,5878500,6380000
2013-08-15,228900,5600900,10819000,76359915,7586200,7036100,8854300,,10102400,6461300,15395800
2013-08-16,278900,7070500,8950400,40227972,8138800,7235600,8607300,,16942100,10277800,6454500
2013-08-19,194200,4644500,10847400,47041926,5182300,4811800,5126600,,12214100,8096300,3335000
2013-08-20,946100,3271100,9035600,52458696,6768600,3317900,7174100,,13583500,5029400,3474200
2013-08-21,392900,4850700,9487900,57591843,7865000,6065800,7899700,,12319700,6178400,5249600
2013-08-22,238700,4617300,8337200,39774718,9124600,6049100,5501900,,8168500,2768500,5790700
2013-08-23,200900,4462900,7392500,31125096,5267700,5068500,3352900,,7579600,2366700,2802000
2013-08-26,316000,5687000,7262000,36845430,6568200,6792700,17412500,,6576200,3936700,4175800
2013-08-27,237100,5893200,10200500,89691891,14017100,6851500,11462400,,9116900,6653400,6975500
2013-08-28,145000,3495000,11898200,63150423,7962900,4500600,18628600,,8254900,6008600,3552600
2013-08-29,503800,4085600,11408800,33458334,4614400,4787700,7455000,,6093000,4042600,5096000
2013-08-30,190900,5600300,8541300,32457777,8162900,7171600,8672400,,7867100,4127300,5866900
2013-09-03,1116700,4361300,8634400,52539203,9736700,7395000,15164200,,11969200,6062900,8020600
2013-09-04,667900,4319100,7490000,38645768,7486900,7160600,6468800,,7318400,4049700,5420800
2013-09-05,371800,5504500,6115100,37273449,4880200,3714000,4525100,,8772800,4288000,5030300
2013-09-06,529200,4987200,8023100,48118067,11587200,5142900,6976700,,10933400,5636300,5950300
2013-09-09,137200,5438200,8434900,40325837,8454200,5714600,10347600,,6507800,4286700,4365200
2013-09-10,301400,7251600,9152200,45371583,14050400,6774400,6501800,,8344400,6500100,4429600
2013-09-11,108900,6173900,10700200,39921576,11984400,9332700,6812300,,24753000,6753900,5099200
2013-09-12,241700,5960800,10702400,42265400,8270400,6052300,7002900,,18819100,3098400,4258700
2013-09-13,135800,7414400,5979000,36197555,6506600,3991200,5063200,,10382500,3668600,5629200
2013-09-16,194200,8353000,8056300,48338416,15482500,8161200,8178900,,25215300,6845800,6472800
2013-09-17,82700,4650400,5421900,42906382,7651000,6401400,5344500,,9723500,3654000,4240500
2013-09-18,358800,10134500,11156600,62847843,12259900,8826300,12763900,,29503800,6868600,9662200
2013-09-19,340100,6204100,9138500,49697070,12368500,6649200,6148500,,20019300,6104100,6338700
2013-09-20,425800,10990500,13973900,54032652,11923900,7779600,7279100,,18840200,8986300,7688300
2013-09-23,187600,6556300,8520100,62269273,7456100,8043500,5586800,,15388100,4773800,7157200
2013-09-24,275900,3488400,5540400,49559198,6755000,4747500,6855000,,11971700,5956800,3862600
2013-09-25,190900,4259000,11193700,48181217,8193200,4591300,8234700,,13861900,5207500,5720700
2013-09-26,114200,5845200,7720200,35533800,5383000,5065300,4560300,,8567700,4319300,3516800
2013-09-27,151600,3796300,7171000,60591420,5966100,6199500,4453400,,7637800,3937100,4953300
2013-09-30,222500,5672600,10433200,49069260,7457800,7522100,8120800,,9595800,8585300,5381600
2013-10-01,668700,5015000,10844100,50421391,11204000,8177000,7152300,,7856800,11685100,6192300
2013-10-02,459600,4278100,7714200,46893960,9274700,8128000,5827400,,9614100,6404800,5518300
2013-10-03,411100,7084300,10140100,57469112,15708500,6492600,9686800,,9304000,7228300,5199200
2013-10-04,233000,5167000,9313100,36588767,9868400,5340800,5713900,,4457000,4503400,3969200
2013-10-07,141000,5994600,7928700,35878480,8956500,4567700,5438900,,5136100,3971800,5309200
2013-10-08,141500,8603200,10573400,90449818,17558800,8092700,9532300,,12256600,7360000,7899500
2013-10-09,117500,6198500,13109700,96983596,14004300,10269900,8706800,,14318800,11388100,11607900
2013-10-10,403000,5424700,12827600,94071174,14282100,8204800,6104900,,11698400,7330100,6104400
2013-10-11,159800,5060300,11925400,47829520,8039000,8908600,5451800,,6908600,4694600,8827800
2013-10-14,133800,6160300,8369900,45458737,9823100,7139800,6808200,,26340800,8858200,6048800
2013-10-15,194700,5367200,11391800,57169733,13450200,7250300,7792900,,11996100,8043100,13368100
2013-10-16,383800,4270800,12604400,92827371,11994900,8192200,7034800,,12875100,7239000,5537800
2013-10-17,233300,4641000,12287000,65763713,10314700,7421100,8498700,,16082200,6823400,4935800
2013-10-18,183500,7404800,12950600,51511564,12946800,7934700,5861400,,10977100,7646000,5243300
2013-10-21,415500,3899100,7853500,35925381,6115400,5401500,3646400,,7401900,4103300,3158000
2013-10-22,149900,5519100,14287900,38892953,8021700,16358100,9404700,,19630200,5053300,6774700
2013-10-23,129000,5391100,16835300,44094297,8815400,5133300,8809800,,14171300,5140800,5246400
2013-10-24,309600,3241300,7873300,34263777,8296900,3533600,7754800,,7866600,3725600,5124200
2013-10-25,133700,5771400,8746100,34527334,10031400,3381300,4301900,,6550100,3855900,3882500
2013-10-28,217600,6314700,7661200,26414798,6626200,5010500,33007100,,9821200,8983400,4898700
2013-10-29,290200,4283200,6467000,27109328,7591100,4975000,15133400,,7922000,7262900,7715900
2013-10-30,278400,5499600,11396600,43636119,8914100,5574500,11872100,,12317800,8240300,5721100
2013-10-31,798700,5575700,9084800,60161063,9897500,28712000,11588100,,16903000,5904000,7640500
2013-11-01,1758500,5167500,12347600,41068991,9922600,4635200,9055000,,12356900,10779200,4412800
2013-11-04,824300,5569700,7233200,23064878,5477400,5976700,5305500,,6215400,3156100,4990600
2013-11-05,564600,2970700,8027300,31916014,6572100,4511900,6804500,,10733200,4248100,4016500
2013-11-06,832300,3973000,9083700,35278244,5889600,5250800,7356400,,10117700,4731100,4523700
2013-11-07,375700,5934500,20883500,55046504,10880700,10535300,11993800,,12396700,6050900,9667700
2013-11-08,144300,5310800,13242900,78709894,8964900,8947200,15162000,,19988600,6663800,8287200
2013-11-11,307900,2495800,5179100,28828050,5319400,7829900,7981900,,7459700,5095700,5229200
2013-11-12,133400,4284800,8680700,35299294,10837900,4709700,5657100,,11242200,3064100,4446400
2013-11-13,139800,4691200,10903400,52414257,9779500,6748400,7651500,,9596500,5214800,6654600
2013-11-14,120700,5179700,9668100,43016187,11060700,8478500,5891500,,18829300,6201800,5938100
2013-11-15,254900,4564000,7369800,45884171,7836800,7706300,3054000,,7791700,4004400,5137800
2013-11-18,133900,5689900,10466200,52683107,6686900,5239900,3924900,,12206300,3796600,4893000
2013-11-19,386800,3583800,9456400,35699492,9411800,4449100,7013200,,10079600,4515100,6360900
2013-11-20,135100,4709700,13262800,39271362,9381700,4326100,7392100,,15244000,4744000,4551700
2013-11-21,93100,3326900,7121400,45735589,6829300,5391000,6777800,,7968100,4590300,3325400
2013-11-22,289800,2380900,7559500,34106702,5430400,3110900,5443000,,6864900,5924700,4415200
2013-11-25,159500,5652300,9752600,34048598,7895000,9180400,4447200,,6967400,5270100,3329200
2013-11-26,271300,2073500,6774600,34307478,8142500,5315900,3854300,,11718900,5035300,3531500
2013-11-27,77500,2833100,9319300,19686029,3774500,6605400,3257000,,8469300,4449500,3108800
2013-11-29,196200,3672100,4976700,14792804,6964900,4233000,2642100,,2943500,2837700,3499000
2013-12-02,1246800,5190500,9619400,37823829,6976700,4941600,5041700,,7179400,4724400,4157900
2013-12-03,1459800,5822300,10845100,34143508,8976000,5727900,6124800,,9868200,4402300,4116100
2013-12-04,133600,9835300,10034300,53872745,6776400,6573900,8093100,,7393900,3474900,5417800
2013-12-05,397900,4696600,10071100,45227309,6939600,4268700,6060000,,9726300,3612800,4089200
2013-12-06,189700,4903800,11673000,37371314,8399500,4398300,7108600,,7415300,4846500,3923100
2013-12-09,403100,3684100,13072100,27234152,5566600,3998600,5513100,,7241900,3896200,5283900
2013-12-10,216600,3618900,10561400,37960839,10114300,8124900,3341900,,9598000,3545500,3267300
2013-12-11,170100,5545400,14682700,79264090,11225000,7537700,21705800,,8718000,9989200,5710100
2013-12-12,444800,3742300,10983600,48718056,9293200,5504100,9662500,,7757400,5645400,3568000
