Date,IYZ,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2011-12-19,830300.0,51871000.0,53428700.0,424302804.0,78547900.0,37654500.0,28131400.0,,30231100.0,20947700.0,19721900.0
2011-12-22,,,,,,,,,,,
2011-12-26,764000.0,17109700.0,31233100.0,166652164.0,26447700.0,17280500.0,13433900.0,,14450700.0,15619300.0,9088400.0
2012-01-02,2087100.0,34988600.0,59841100.0,347009791.0,47526200.0,43330300.0,38542000.0,,44375500.0,37740500.0,22842700.0
2012-01-09,3180500.0,45804500.0,75070800.0,425279725.0,62695400.0,24810500.0,24064600.0,,27223400.0,29550300.0,15055700.0
2012-01-16,1476600.0,33469000.0,56586500.0,453698099.0,47728500.0,33528000.0,28873600.0,,26547300.0,24949800.0,16809400.0
2012-01-23,2404800.0,36749800.0,69445600.0,491495830.0,51027000.0,69680400.0,47890900.0,,57775000.0,25442800.0,16945500.0
2012-01-30,4837800.0,53250800.0,71550800.0,414702111.0,60486900.0,38166600.0,37170500.0,,42301600.0,40091500.0,23161900.0
2012-02-06,3617300.0,42437000.0,66403500.0,353033689.0,51948100.0,41439400.0,33836700.0,,30841200.0,22108500.0,23568200.0
2012-02-13,1830600.0,46187000.0,70796200.0,422383183.0,69719700.0,46510900.0,23148400.0,,31660900.0,25063500.0,22002300.0
2012-02-20,1426100.0,23156200.0,53087600.0,297432866.0,40919000.0,28826100.0,18180800.0,,18651400.0,22487100.0,15056900.0
2012-02-27,1420300.0,55646900.0,73562600.0,396640018.0,67766400.0,51850200.0,35121200.0,,28056200.0,29611100.0,30600800.0
2012-03-05,1124700.0,55930000.0,65986500.0,437285052.0,91767000.0,45698300.0,34144800.0,,27665000.0,20939600.0,22742500.0
2012-03-12,1501500.0,42719300.0,82674900.0,721455371.0,76033100.0,59610000.0,28910900.0,,36812500.0,23623100.0,32160300.0
2012-03-16,,,,,,,,,,,
2012-03-19,973500.0,42456000.0,77505900.0,562643198.0,71538700.0,40481400.0,21751000.0,,38183800.0,18477900.0,23058500.0
2012-03-26,2114400.0,39981300.0,67330300.0,529548503.0,92054600.0,38859200.0,21231000.0,,30377200.0,39633200.0,25011100.0
2012-04-02,3586200.0,47085600.0,57292200.0,415113264.0,58811400.0,37453700.0,24438600.0,,30499600.0,29645500.0,29367500.0
2012-04-09,791500.0,62795300.0,77374000.0,567858945.0,96409100.0,50169300.0,32634600.0,,28779900.0,22765000.0,41905400.0
2012-04-16,1736000.0,44939600.0,74743200.0,485506400.0,94139000.0,68718400.0,30081900.0,,29270400.0,30775700.0,29238600.0
2012-04-23,1225500.0,40135500.0,59650500.0,376760846.0,87144200.0,54663300.0,25637400.0,,27380200.0,23546500.0,37673000.0
2012-04-30,2197700.0,45698100.0,72175300.0,443857854.0,77890500.0,49453500.0,28759100.0,,34545700.0,21354300.0,39383000.0
2012-05-07,1470600.0,51544800.0,84941500.0,521898084.0,92219100.0,44521100.0,26144700.0,,22156500.0,25283400.0,47009800.0
2012-05-14,1368700.0,64740200.0,84707300.0,719640508.0,97818700.0,59179700.0,27416300.0,,31154800.0,33008200.0,54703800.0
2012-05-21,446700.0,46189600.0,80583200.0,516272906.0,78478500.0,38390800.0,24835700.0,,29465900.0,29878300.0,38169500.0
2012-05-28,1680900.0,39149000.0,83486200.0,429543047.0,72020000.0,36822100.0,25841800.0,,25237200.0,28791300.0,44537800.0
2012-06-04,1395500.0,45050200.0,85891200.0,529832864.0,95718900.0,38143800.0,23329600.0,,33067900.0,34264100.0,41182800.0
2012-06-11,2064500.0,48394100.0,72902700.0,582586506.0,92958500.0,58105500.0,30771900.0,,30613300.0,53335600.0,56948700.0
2012-06-15,,,,,,,,,,,
2012-06-18,2706300.0,42136200.0,86060900.0,415793886.0,75583000.0,45109600.0,35679900.0,,31192500.0,29256100.0,34919800.0
2012-06-19,,,,,,,,,,,
2012-06-25,1050100.0,42524400.0,79742600.0,360251289.0,84996900.0,38069200.0,27841400.0,,26382200.0,45244700.0,36193000.0
2012-07-02,2657500.0,36109800.0,53579500.0,224529107.0,44169600.0,25863700.0,19133500.0,,28673700.0,19876600.0,21996700.0
