,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,IYZ,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,IYZ,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,IYZ,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,IYZ,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,IYZ,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,IYZ,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-28,14.596644401550293,25.396059036254883,38.890621185302734,9.439894676208496,21.933671951293945,19.097837448120117,19.15214729309082,,20.17466163635254,25.266094207763672,25.328887939453125,20.020000457763672,32.9900016784668,57.0099983215332,11.697807312011719,27.790000915527344,22.93000030517578,26.469999313354492,,31.020000457763672,31.06999969482422,29.770000457763672,20.25,33.619998931884766,57.72999954223633,11.7952880859375,28.239999771118164,23.18000030517578,26.799999237060547,,31.610000610351562,31.530000686645508,30.190000534057617,20.020000457763672,32.9900016784668,56.95000076293945,11.681559562683105,27.770000457763672,22.8700008392334,26.440000534057617,,31.0,31.06999969482422,29.770000457763672,20.25,33.529998779296875,57.59000015258789,11.738424301147461,28.239999771118164,23.149999618530273,26.799999237060547,,31.600000381469727,31.510000228881836,30.139999389648438,427400.0,2582300.0,5948900.0,40923487.0,3117000.0,5763100.0,5099400.0,,5506900.0,3511000.0,1620400.0
2010-01-04,14.662261009216309,26.88177490234375,41.13496780395508,9.977442741394043,23.086002349853516,19.189451217651367,19.22450065612793,,19.97954750061035,25.843461990356445,25.856399536132812,20.110000610351562,34.91999816894531,60.29999923706055,12.363931655883789,29.25,23.040000915527344,26.56999969482422,,30.719999313354492,31.780000686645508,30.389999389648438,20.760000228881836,34.91999816894531,60.349998474121094,12.510153770446777,29.260000228881836,23.299999237060547,26.780000686645508,,31.360000610351562,31.809999465942383,30.40999984741211,20.020000457763672,33.45000076293945,57.790000915527344,11.770917892456055,27.959999084472656,22.780000686645508,26.420000076293945,,30.520000457763672,31.270000457763672,29.81999969482422,20.3700008392334,33.58000183105469,57.91999816894531,11.7952880859375,28.09000015258789,23.139999389648438,26.450000762939453,,31.280000686645508,31.469999313354492,29.899999618530273,3704600.0,34898400.0,89442200.0,494940415.0,41268100.0,57640300.0,41927200.0,,51817100.0,26292500.0,28027700.0
2010-01-11,14.173758506774902,26.01960563659668,40.4255256652832,9.793886184692383,22.94392967224121,18.872962951660156,19.369213104248047,,20.103118896484375,26.201269149780273,25.50756072998047,19.440000534057617,33.79999923706055,59.2599983215332,12.136473655700684,29.06999969482422,22.65999984741211,26.770000457763672,,30.90999984741211,32.220001220703125,29.979999542236328,20.219999313354492,35.380001068115234,60.869998931884766,12.49390697479248,29.610000610351562,23.149999618530273,27.040000915527344,,31.290000915527344,32.5,30.540000915527344,19.280000686645508,33.630001068115234,58.52000045776367,12.095856666564941,28.989999771118164,22.59000015258789,26.3799991607666,,30.579999923706055,31.610000610351562,29.81999969482422,20.219999313354492,35.36000061035156,60.689998626708984,12.485783576965332,29.450000762939453,23.139999389648438,26.559999465942383,,30.799999237060547,31.950000762939453,30.450000762939453,3858500.0,51434400.0,97708600.0,500104336.0,46908100.0,56075300.0,38117000.0,,42588800.0,35518400.0,25792500.0
2010-01-18,13.648805618286133,24.349111557006836,38.40628433227539,9.295672416687012,21.973134994506836,18.040082931518555,19.021913528442383,,19.394214630126953,25.745874404907227,24.690776824951172,18.719999313354492,31.6299991607666,56.29999923706055,11.519089698791504,27.84000015258789,21.65999984741211,26.290000915527344,,29.81999969482422,31.65999984741211,29.020000457763672,19.65999984741211,34.349998474121094,59.900001525878906,12.339561462402344,29.43000030517578,23.049999237060547,26.969999313354492,,31.299999237060547,33.15999984741211,30.3799991607666,18.649999618530273,31.549999237060547,56.13999938964844,11.4541015625,27.829999923706055,21.6299991607666,26.200000762939453,,29.81999969482422,31.600000381469727,29.0,19.459999084472656,33.849998474121094,59.099998474121094,12.08773422241211,29.170000076293945,22.709999084472656,26.84000015258789,,30.920000076293945,32.33000183105469,30.1299991607666,2921900.0,58168600.0,78490000.0,770736978.0,55460800.0,68686400.0,37771800.0,,41024500.0,62734300.0,26325300.0
2010-01-25,13.28425407409668,23.20208740234375,37.178375244140625,9.295672416687012,21.610074996948242,17.457075119018555,18.95679473876953,,19.205602645874023,25.436861038208008,24.597179412841797,18.219999313354492,30.139999389648438,54.5,11.519089698791504,27.3799991607666,20.959999084472656,26.200000762939453,,29.530000686645508,31.280000686645508,28.90999984741211,18.979999542236328,32.2400016784668,57.29999923706055,11.835906028747559,28.209999084472656,22.049999237060547,26.610000610351562,,30.260000228881836,31.979999542236328,29.530000686645508,18.219999313354492,30.1200008392334,54.220001220703125,11.364744186401367,27.309999465942383,20.860000610351562,26.15999984741211,,29.479999542236328,31.280000686645508,28.889999389648438,18.84000015258789,31.959999084472656,56.68000030517578,11.681559562683105,28.170000076293945,21.860000610351562,26.479999542236328,,30.100000381469727,31.979999542236328,29.209999084472656,4023200.0,79288900.0,131266600.0,1084162627.0,86348700.0,117187100.0,49865500.0,,52950800.0,54809200.0,31514100.0
2010-02-01,13.109272003173828,23.463823318481445,37.00101089477539,9.13833999633789,21.4680118560791,17.548690795898438,18.79761505126953,,18.80887222290039,25.0709228515625,24.478059768676758,17.979999542236328,30.479999542236328,54.2400016784668,11.324127197265625,27.200000762939453,21.06999969482422,25.979999542236328,,28.920000076293945,30.829999923706055,28.770000457763672,18.739999771118164,31.6200008392334,57.349998474121094,11.860276222229004,28.40999984741211,21.510000228881836,26.809999465942383,,29.979999542236328,32.119998931884766,29.780000686645508,17.68000030517578,29.479999542236328,52.66999816894531,10.974817276000977,26.65999984741211,20.709999084472656,25.709999084472656,,28.459999084472656,30.270000457763672,28.209999084472656,18.299999237060547,30.459999084472656,55.150001525878906,11.592201232910156,27.690000534057617,21.059999465942383,26.360000610351562,,29.559999465942383,31.329999923706055,28.969999313354492,4010200.0,106477500.0,147365000.0,1003838768.0,101672100.0,87429100.0,47370900.0,,34448000.0,46678100.0,37664300.0
2010-02-08,13.28425407409668,23.84103012084961,37.92194747924805,9.144892692565918,21.76003646850586,17.79022216796875,19.130441665649414,,18.737327575683594,25.10345458984375,24.886465072631836,18.219999313354492,30.969999313354492,55.59000015258789,11.332249641418457,27.56999969482422,21.360000610351562,26.440000534057617,,28.809999465942383,30.8700008392334,29.25,18.360000610351562,31.139999389648438,55.689998626708984,11.421607971191406,27.81999969482422,21.399999618530273,26.489999771118164,,29.209999084472656,31.200000762939453,29.25,17.90999984741211,29.959999084472656,53.72999954223633,11.031682014465332,26.899999618530273,20.950000762939453,25.93000030517578,,28.450000762939453,30.489999771118164,28.59000015258789,18.020000457763672,30.540000915527344,54.25,11.34849739074707,27.270000457763672,21.100000381469727,26.049999237060547,,28.950000762939453,30.850000381469727,28.829999923706055,3564000.0,109864300.0,124633900.0,695195309.0,81469000.0,79572400.0,33747200.0,,38583300.0,33954100.0,31010100.0
2010-02-15,13.772753715515137,24.857179641723633,39.129398345947266,9.479228973388672,22.77819061279297,18.173351287841797,19.622453689575195,,19.355182647705078,25.640159606933594,25.71175765991211,18.889999389648438,32.290000915527344,57.36000061035156,11.74654769897461,28.860000610351562,21.81999969482422,27.1200008392334,,29.760000228881836,31.530000686645508,30.219999313354492,18.93000030517578,32.459999084472656,57.560001373291016,11.787164688110352,29.0,21.93000030517578,27.200000762939453,,29.8799991607666,31.600000381469727,30.31999969482422,18.399999618530273,31.34000015258789,56.2400016784668,11.340373992919922,27.790000915527344,21.43000030517578,26.440000534057617,,28.850000381469727,30.81999969482422,29.280000686645508,18.489999771118164,31.360000610351562,56.29999923706055,11.413484573364258,27.860000610351562,21.489999771118164,26.5,,28.850000381469727,31.18000030517578,29.559999465942383,2076400.0,74751700.0,71043700.0,362119577.0,45150100.0,31668200.0,26590700.0,,23585500.0,25643600.0,20819300.0
